# x y T
1.140000000000e-01 1.250000000000e-02 9.300348587065e+01
1.200000000000e-01 1.250000000000e-02 9.293886706049e+01

0.000000000000e+00 1.500000000000e-02 9.999999999651e+01
6.000000000000e-03 1.500000000000e-02 9.935239243308e+01
1.200000000000e-02 1.500000000000e-02 9.873383661472e+01
1.800000000000e-02 1.500000000000e-02 9.814732779215e+01
2.400000000000e-02 1.500000000000e-02 9.759289470728e+01
3.000000000000e-02 1.500000000000e-02 9.707031701437e+01
3.600000000000e-02 1.500000000000e-02 9.657936714858e+01
4.200000000000e-02 1.500000000000e-02 9.611982978955e+01
4.800000000000e-02 1.500000000000e-02 9.569150327945e+01
5.400000000000e-02 1.500000000000e-02 9.529419964838e+01
6.000000000000e-02 1.500000000000e-02 9.492774454016e+01
6.600000000000e-02 1.500000000000e-02 9.459197713641e+01
7.200000000000e-02 1.500000000000e-02 9.428675008604e+01
7.800000000000e-02 1.500000000000e-02 9.401192944052e+01
8.400000000000e-02 1.500000000000e-02 9.376739459515e+01
9.000000000000e-02 1.500000000000e-02 9.355303823611e+01
9.600000000000e-02 1.500000000000e-02 9.336876629339e+01
1.020000000000e-01 1.500000000000e-02 9.321449789947e+01
1.080000000000e-01 1.500000000000e-02 9.309016535384e+01
1.140000000000e-01 1.500000000000e-02 9.299571409334e+01
1.200000000000e-01 1.500000000000e-02 9.293110266813e+01

0.000000000000e+00 1.750000000000e-02 9.999999999977e+01
6.000000000000e-03 1.750000000000e-02 9.934109281722e+01
1.200000000000e-02 1.750000000000e-02 9.872032699896e+01
1.800000000000e-02 1.750000000000e-02 9.813349524650e+01
2.400000000000e-02 1.750000000000e-02 9.757908598780e+01
3.000000000000e-02 1.750000000000e-02 9.705659225503e+01
3.600000000000e-02 1.750000000000e-02 9.656573291811e+01
4.200000000000e-02 1.750000000000e-02 9.610628251918e+01
4.800000000000e-02 1.750000000000e-02 9.567803748872e+01
5.400000000000e-02 1.750000000000e-02 9.528080951744e+01
6.000000000000e-02 1.750000000000e-02 9.491442421005e+01
6.600000000000e-02 1.750000000000e-02 9.457872076486e+01
7.200000000000e-02 1.750000000000e-02 9.427355185613e+01
7.800000000000e-02 1.750000000000e-02 9.399878356036e+01
8.400000000000e-02 1.750000000000e-02 9.375429529571e+01
9.000000000000e-02 1.750000000000e-02 9.353997976879e+01
9.600000000000e-02 1.750000000000e-02 9.335574292749e+01
1.020000000000e-01 1.750000000000e-02 9.320150391970e+01
1.080000000000e-01 1.750000000000e-02 9.307719505782e+01
1.140000000000e-01 1.750000000000e-02 9.298276178906e+01
1.200000000000e-01 1.750000000000e-02 9.291816267149e+01

0.000000000000e+00 2.000000000000e-02 9.999999999809e+01
6.000000000000e-03 2.000000000000e-02 9.932317143674e+01
1.200000000000e-02 2.000000000000e-02 9.870092605233e+01
1.800000000000e-02 2.000000000000e-02 9.811403379568e+01
2.400000000000e-02 2.000000000000e-02 9.755973637841e+01
3.000000000000e-02 2.000000000000e-02 9.703737541308e+01
3.600000000000e-02 2.000000000000e-02 9.654664574701e+01
4.200000000000e-02 2.000000000000e-02 9.608731765011e+01
4.800000000000e-02 2.000000000000e-02 9.565918679189e+01
5.400000000000e-02 2.000000000000e-02 9.526206475736e+01
6.000000000000e-02 2.000000000000e-02 9.489577716775e+01
6.600000000000e-02 2.000000000000e-02 9.456016325849e+01
